AGCnr,radeg,decdeg,a,b,zmag,vopt,hiflux,rms,v21,width,widtherr,snr,hisrc,vhelagc, rawrap
12044,336.951263,38.586945,1.8,0.7,15.5,5435,8.13,4.6,5447,462,7,6.6,52,5447,-23.048737
12043,336.960846,29.095556,1.9,0.7,13.4,1008,13.54,2.5,1008,176,2,91.5,75,1008,-23.039154
322965,336.972076,20.36861,0.5,0.25,17.5,0,1.02,2.5,5717,190,8,6.6,75,5717,-23.027924
322690,336.993774,34.064445,0.7,0.25,17.2,0,1.37,2.5,6192,204,5,8.6,75,6192,-23.006226
321421,336.998352,30.643888,0.8,0.15,16.5,0,1.31,2.3,6736,180,5,9.4,75,6736,-23.001648
323406,337.011261,31.591667,0.2,0.14,18.2,0,0,0,10600,0,0,0,78,10600,-22.988739
321947,337.0271,22.457779,0.4,0.3,16.5,0,0.95,2.5,9460,148,8,6.8,75,9460,-22.9729
320901,337.027924,23.377222,0.65,0.55,18,0,2.9,2.6,1278,57,2,32.1,75,1278,-22.972076
321212,337.031677,26.218056,0.4,0.3,19,0,1.16,2.3,10090,159,3,9.1,75,10090,-22.968323
320219,337.035004,35.330833,0.8,0.3,15.6,8676,0,0,0,0,0,0,0,8676,-22.964996
321270,337.050018,50.766388,0.35,0,0,4365,0,0,0,0,0,0,0,4365,-22.949982
321332,337.054993,25.786388,0.3,0.3,18,0,0.58,2.1,7254,30,6,10.7,75,7254,-22.945007
321271,337.070007,50.789722,0.45,0,0,7820,0,0,0,0,0,0,0,7820,-22.929993
321776,337.095428,50.826389,0,0,0,10525,0,0,0,0,0,0,0,10525,-22.904572
321777,337.100433,35.153336,0,0,0,8779,0,0,0,0,0,0,0,8779,-22.899567
12048,337.109589,30.291111,2.3,1.8,13.1,993,23.13,3.2,987,73,3,99.9,75,987,-22.890411
320223,337.116669,34.005833,0.6,0.6,14.9,6092,0,0,0,0,0,0,0,6092,-22.883331
321778,337.13501,50.861942,0,0,0,10299,0,0,0,0,0,0,0,10299,-22.86499
321479,337.137085,28.933611,0,0,0,0,1.54,2.1,12068,266,20,9.8,75,12068,-22.862915
320618,337.142517,33.99889,0.6,0.6,14.9,6089,0,0,0,0,0,0,0,6089,-22.857483
322764,337.14502,32.449722,0.4,0.3,16.8,0,0.86,2.4,817,61,5,10,75,817,-22.85498
321213,337.155029,26.629723,0.3,0.3,16,0,2.5,2.2,12345,243,6,16.2,75,12345,-22.844971
320224,337.161255,22.867222,0.7,0.5,15.7,0,1.29,1.5,11722,167,13,6.7,52,11722,-22.838745
321779,337.169189,50.898613,0,0,0,10349,0,0,0,0,0,0,0,10349,-22.830811
321780,337.181671,36.498611,0,0,0,7315,0,0,0,0,0,0,0,7315,-22.818329
320228,337.202087,39.089165,0.8,0.6,15,4507,0,0,0,0,0,0,0,4507,-22.797913
322691,337.202515,34.046387,0.4,0.35,16.2,0,2.02,2.6,14332,148,36,14.4,75,14332,-22.797485
320678,337.208344,42.524445,0,0,0,13684,0,0,0,0,0,0,0,13684,-22.791656
321422,337.248352,32.081944,0.6,0.2,16.5,0,1.89,2.3,6671,215,8,12.3,75,6671,-22.751648
12052,337.292084,38.531387,1,0.4,15.1,8941,0,0,0,0,0,0,0,8941,-22.707916
322757,337.304596,35.306667,0.5,0.3,18,0,0,0,6350,0,0,0,78,6350,-22.695404
322692,337.304993,35.921669,0.5,0.22,17.8,0,0.58,1.7,6426,139,8,6.3,75,6426,-22.695007
12053,337.307068,38.527779,1.2,0.15,15.1,9041,0,0,0,0,0,0,0,9041,-22.692932
321214,337.315399,27.804722,0.25,0.1,18,0,1.05,2.4,12091,227,38,6.6,75,12091,-22.684601
12051,337.320404,37.751667,1,0.9,15.1,8795,1.26,2.4,8811,182,44,4.8,52,8811,-22.679596
321782,337.325836,35.613609,0.55,0.33,16.2,6141,5.66,1.9,6160,100,3,66.4,75,6160,-22.674164
322693,337.331665,36.029446,0.5,0.4,17.2,0,0.83,2.5,14461,102,6,7.4,75,14461,-22.668335
321215,337.381653,26.97139,0.3,0.1,19,0,0.84,2.2,4231,70,7,10.3,75,4231,-22.618347
321784,337.399994,50.861664,0,0,0,10077,0,0,0,0,0,0,0,10077,-22.600006
12056,337.46875,36.719166,1.6,1,15.5,7533,4,1.9,7485,355,14,8.2,52,7485,-22.53125
320231,337.48291,36.261112,0.7,0.4,15.7,7125,0,0,0,0,0,0,0,7125,-22.51709
321949,337.495422,23.733889,0.45,0.3,16.2,0,2.14,2.2,11914,375,12,11.2,75,11914,-22.504578
321333,337.496246,25.15,0.5,0.3,16,0,1.19,2.1,11994,224,16,8.4,75,11994,-22.503754
322065,337.536682,23.881111,0.3,0.22,17.8,0,0,0,5200,0,0,0,78,5200,-22.463318
320680,337.548309,36.012779,0.5,0.25,16.5,6865,0,0,0,0,0,0,0,6865,-22.451691
321334,337.550415,24.850834,0.25,0.29,18,0,0.84,2.3,11893,136,12,7.2,75,11893,-22.449585
12057,337.556244,42.790554,1.2,0.9,15.2,5464,0,0,0,0,0,0,0,5464,-22.443756
322966,337.559601,20.017778,0.5,0.35,17.5,0,1.42,3.3,7222,183,8,7,75,7222,-22.440399
320235,337.563751,37.056667,0.5,0.15,15.6,7255,0,0,0,0,0,0,0,7255,-22.436249
320232,337.565399,31.698055,0.4,0.4,15.6,6709,0.85,2.2,6742,130,11,7.5,75,6742,-22.434601
321216,337.585419,28.106945,0.5,0.2,18,0,0.87,2,12106,105,7,9.5,75,12106,-22.414581
322694,337.587097,36.100277,0.6,0.4,17,0,0.8,2.1,6361,179,24,6.4,75,6361,-22.412903
320593,337.599152,22.55611,0.5,0.3,16.5,7681,0,0,0,0,0,0,72,7681,-22.400848
322695,337.618347,34.215836,0.2,0.18,19,0,0.68,2.3,4853,49,8,9.2,75,4853,-22.381653
320236,337.628357,22.136667,0.5,0.2,15.7,9491,0.46,0.6,9528,315,3,4.4,52,9528,-22.371643
320785,337.628357,35.291943,0.6,0.1,16.7,0,3.83,2.5,6356,196,5,24.4,75,6356,-22.371643
320682,337.634155,40.578056,0,0,0,5176,0,0,0,0,0,0,0,5176,-22.365845
12061,337.638763,37.890278,1.1,0.2,15.4,5871,4.04,0,5812,477,0,0.9,47,5812,-22.361237
320237,337.641235,39.61861,0.65,0.2,15.3,5405,0,0,0,0,0,0,0,5405,-22.358765
12060,337.641235,33.819721,2,2,15.5,887,23.36,2.9,883,112,2,99.9,75,883,-22.358765
320683,337.656677,38.682503,0,0,0,16654,0,0,0,0,0,0,0,16654,-22.343323
320843,337.657928,38.731667,1.2,0.8,17.3,693,5.64,14,693,40,2,13.6,40,693,-22.342072
321789,337.671265,39.291668,0,0,0,5047,0,0,0,0,0,0,0,5047,-22.328735
12059,337.684174,22.542221,1.2,0.8,15,7552,1.92,2.2,7555,210,2,13.5,75,7555,-22.315826
321423,337.69458,31.008612,0.25,0.25,18,0,1.11,2.1,4728,95,26,11.8,75,4728,-22.30542
322519,337.710815,35.211113,0.35,0.27,18.5,0,0.63,2.9,6372,52,10,6.6,75,6372,-22.289185
320238,337.71167,36.563053,0.8,0.6,15.4,7931,1.52,2,7918,288,16,0,41,7918,-22.28833
12062,337.729584,39.445278,1.1,0.5,16,4872,0,0,0,0,0,0,0,4872,-22.270416
12063,337.795013,35.374722,1.5,0.5,15.6,6690,3.37,2.4,6699,413,2,15.4,75,6699,-22.204987
321512,337.796265,23.688055,0.4,0.2,17.5,0,0.49,0,16645,266,7,0,45,16645,-22.203735
322216,337.821655,21.427776,0.8,0.7,17,7243,4.03,2.4,7240,180,3,27.9,75,7240,-22.178345
12064,337.836243,39.357777,1.1,1.1,14.6,5136,0,0,5130,0,0,0,-1,5136,-22.163757
321513,337.841675,23.077501,0.4,0.37,17,0,0.69,0,17017,200,7,0,45,17017,-22.158325
322698,337.857483,34.769444,0.5,0.4,17.2,0,1.13,2.1,6462,212,30,8.1,75,6462,-22.142517
12065,337.887054,30.955557,1.6,1.2,13.7,3697,8.05,2.3,3704,185,5,57.8,75,3704,-22.112946
320240,337.890808,34.712502,1.35,0.55,15.4,6688,0,0,0,0,0,0,0,6688,-22.109192
322522,337.891235,31.083889,0.4,0.3,17.8,0,0,0,3650,0,0,0,78,3650,-22.108765
320686,337.892517,40.123886,0,0,0,13318,0,0,0,0,0,0,0,13318,-22.107483
320239,337.917511,20.71389,0.8,0.25,15.4,7258,3.36,0.9,7247,225,1,19.3,52,7247,-22.082489
322699,337.921661,36.123055,0.5,0.4,17.5,0,0.98,2.5,14712,63,4,10.9,75,14712,-22.078339
321514,337.930847,24.749445,0.6,0.6,16,0,0.57,0,16130,167,13,0,45,16130,-22.069153
12067,337.943329,20.603889,1,0.6,15.3,7143,3.05,1.4,7187,325,3,9.9,52,7187,-22.056671
321794,337.980835,34.356941,0.5,0.45,16,8702,0,0,0,0,0,0,0,8702,-22.019165
322587,337.993317,34.924168,0.8,0.4,17,0,1.75,2.3,6003,200,4,11.7,75,6003,-22.006683
321950,338.05249,22.194166,0.4,0.4,16,0,1.1,2.3,5672,75,3,12.2,75,5672,-21.94751
321515,338.054993,23.449165,0.8,0.7,16.5,0,1.23,0,16892,160,7,0,45,16892,-21.945007
322523,338.075409,35.522499,0.4,0.2,18,0,0.78,2.1,6252,125,9,7.4,75,6252,-21.924591
320243,338.082916,23.863335,0.7,0.3,15.7,11953,1,0.8,11947,356,10,6.4,52,11947,-21.917084
321516,338.086639,23.447498,0,0,0,0,0.73,0,11427,51,16,0,45,11427,-21.913361
12071,338.102081,30.835278,1.3,0.4,15.1,10372,1.87,2.3,10396,356,6,9.7,75,10396,-21.897919
320245,338.132904,23.277222,0.55,0.2,15.6,11819,0.77,0.7,11782,275,33,6.3,52,11782,-21.867096
322528,338.137909,35.434166,0.8,0.35,17.5,0,1.7,2.3,6596,212,4,11.5,75,6596,-21.862091
12073,338.13916,39.215279,2.2,0.8,14.8,4676,13.75,5.9,4669,411,26,8.6,56,4669,-21.86084
12072,338.1521,23.931389,1,0.2,16.5,7458,2.82,2.2,7451,329,3,16.2,75,7451,-21.8479
321517,338.156677,23.211111,0.25,0.12,17,0,0.44,0,16614,209,11,0,45,16614,-21.843323
321335,338.164581,25.576389,0.6,0.45,16.5,0,1.75,2.3,12434,225,26,11.6,75,12434,-21.835419
321934,338.171661,31.216112,2.2,0,0,-331,0,0,0,0,0,0,0,-331,-21.828339
321519,338.18457,24.645555,0.2,0.1,18,0,0.52,0,15968,117,16,0,45,15968,-21.81543
321800,338.195404,36.543888,0,0,0,8000,0,0,0,0,0,0,0,8000,-21.804596
12075,338.203766,39.210278,1.6,1.2,15.1,5481,11.18,3.3,5366,170,18,18.3,63,5366,-21.796234
322525,338.209167,32.895279,0.5,0.3,18,0,0,0,8900,0,0,0,78,8900,-21.790833
12076,338.237915,43.530556,1.2,0.5,16,14232,0,0,0,0,0,0,0,14232,-21.762085
322700,338.23999,35.450558,0.6,0.2,17.5,0,2.29,2.2,6740,361,20,12.2,75,6740,-21.76001
321801,338.243744,50.289165,0,0,0,9869,0,0,0,0,0,0,0,9869,-21.756256
322526,338.260834,35.385834,0.5,0.25,18,0,0,0,6300,0,0,0,78,6300,-21.739166
322531,338.284973,35.367496,0.25,0.2,18.5,0,0.78,2.4,6583,90,13,7.6,75,6583,-21.715027
320247,338.287506,39.155556,0.8,0.7,15.5,4711,0,0,0,0,0,0,0,4711,-21.712494
322527,338.292084,35.330833,0.3,0.22,18.5,0,0.71,2.5,6852,89,9,6.8,75,6852,-21.707916
322701,338.308319,35.795277,0.6,0.2,17.5,0,1.47,1.7,6300,178,10,14.5,75,6300,-21.691681
320689,338.314148,36.458336,0,0,0,7427,0,0,0,0,0,0,0,7427,-21.685852
321520,338.319153,24.761389,0.6,0.25,16.5,0,0.95,0,12232,450,8,0,45,12232,-21.680847
12077,338.330414,38.940834,1,0.7,16,0,6.8,0,5452,246,14,0,19,5452,-21.669586
321521,338.334564,23.066668,0.4,0.2,18,0,0.5,0.9,7611,97,4,13,78,7611,-21.665436
322533,338.337067,25.291111,0.25,0.18,17.8,0,0,0,5500,0,0,0,78,5500,-21.662933
321522,338.363739,23.175833,0.4,0.3,17,0,0.93,0,13600,187,11,0,45,13600,-21.636261
12079,338.367065,38.964447,1,0.8,16.5,0,2.89,0,4619,199,15,0,19,4619,-21.632935
12078,338.38916,30.804443,1.5,0.3,16,10418,2.32,2.5,10418,458,9,9.2,75,10418,-21.61084
321523,338.405823,24.442499,0.3,0.22,17,0,0.69,0,9975,130,10,0,45,9975,-21.594177
320249,338.460419,20.805277,1.05,0.35,15.4,10343,1.83,1.3,10308,416,7,6.3,52,10308,-21.539581
320690,338.461243,24.444166,0.3,0.3,16,10103,0.94,2.2,9968,110,21,9,75,9968,-21.538757
322642,338.485809,25.160833,0.9,0.6,16.8,0,0.91,1.3,4064,159,9,4,78,4064,-21.514191
322537,338.491241,30.870001,0.3,0.18,18,0,0,0,3700,0,0,0,78,3700,-21.508759
321524,338.49292,24.540556,0.18,0.12,18,0,0.26,0,10012,115,9,0,45,10012,-21.50708
320250,338.500427,20.275833,0.5,0.3,15.5,5580,0,0.6,5600,0,0,0,52,5580,-21.499573
320251,338.50293,23.338612,0.7,0.6,14.8,7602,0,0,0,0,0,0,0,7602,-21.49707
321424,338.529175,31.280001,0.2,0.15,18.5,0,1,2.2,6840,113,9,9.5,75,6840,-21.470825
322967,338.535004,20.88611,0.5,0.4,17.8,0,0.65,2.5,5505,74,25,6.5,75,5505,-21.464996
12082,338.545013,32.861111,3.5,3,15.6,803,23.49,2.7,802,72,2,99.9,75,802,-21.454987
323155,338.563354,21.21389,0,0,0,0,1.01,3.6,5500,96,15,6.4,75,5500,-21.436646
320253,338.57251,23.604168,0.35,0.2,15.7,16259,0,0,0,0,0,0,0,16259,-21.42749
12089,338.575867,50.413055,1.1,0.4,15.7,0,2.5,0,9313,304,62,3.8,36,9313,-21.424133
321525,338.575867,23.516388,0.2,0.16,17.5,0,0.37,0,16476,136,15,0,45,16476,-21.424133
12086,338.577911,41.320553,1,0.8,14.8,5176,0,0,0,0,0,0,0,5176,-21.422089
322968,338.585449,20.696667,0.6,0.25,16.5,0,1,2.2,5522,92,17,10.5,75,5522,-21.414551
12088,338.598785,43.808887,1.1,0.9,15.2,5511,0,0,0,0,0,0,0,5511,-21.401215
12091,338.601257,50.443058,1.2,0.7,15.7,9688,0,0,0,0,0,0,0,9688,-21.398743
12085,338.605835,35.135559,1,0.35,15.6,7100,0,0,0,0,0,0,0,7100,-21.394165
12084,338.61084,25.030277,1.6,1.2,15.3,12210,1.53,2.2,12217,357,35,8.3,75,12217,-21.38916
321808,338.611237,40.402779,0,0,0,8440,0,0,0,0,0,0,0,8440,-21.388763
321809,338.619171,24.251389,0,0,0,16225,0,0,0,0,0,0,0,16225,-21.380829
320692,338.647491,40.935558,0,0,0,14143,0,0,0,0,0,0,0,14143,-21.352509
320693,338.650024,40.937222,0,0,0,14143,0,0,0,0,0,0,0,14143,-21.349976
321282,338.68335,27.106945,0.4,0.3,16.5,0,0.58,2.3,13214,28,3,10.6,75,13214,-21.31665
12095,338.686279,50.165279,1,0.6,15.6,412,0,0,0,0,0,0,0,412,-21.313721
12094,338.691681,22.562777,1,0.8,16.5,8000,2.03,2.5,7609,35,2,30.4,75,7609,-21.308319
12096,338.699585,50.1675,1.1,0.15,15.6,3345,0,0,0,0,0,0,0,3345,-21.300415
321526,338.707092,24.131945,0.3,0.25,16.5,0,0.32,0,16289,40,5,0,45,16289,-21.292908
320254,338.746277,20.791111,0.9,0.5,15.6,8020,0,0,0,0,0,0,0,8020,-21.253723
320256,338.749176,37.199444,0.65,0.55,15.3,4856,1.51,2.5,4873,175,11,5.2,52,4873,-21.250824
321527,338.756256,24.341946,0.15,0.12,18.5,0,0.33,0,12241,170,18,0,45,12241,-21.243744
321815,338.767914,41.25861,0,0,0,17083,0,0,0,0,0,0,0,17083,-21.232086
321528,338.775848,23.620001,0.3,0.1,17.5,0,0.98,2.3,5656,130,5,8.3,75,5656,-21.224152
321425,338.779602,30.636389,0.4,0.15,17,0,1.19,2.5,10348,275,39,6.5,75,10348,-21.220398
321816,338.779602,39.084442,0,0,0,13326,0,0,0,0,0,0,0,13326,-21.220398
321529,338.811676,24.724167,0.4,0.1,17.5,0,0.35,0,9954,193,15,0,45,9954,-21.188324
322702,338.821686,36.097221,0.5,0.22,17,0,1.4,2,7290,258,4,9.6,75,7290,-21.178314
321344,338.880005,25.177776,0.4,0.35,16,12140,1.25,2.1,12108,300,6,7.6,75,12108,-21.119995
321480,338.881287,29.033333,0,0,0,0,1.13,2.2,10564,115,4,10.5,75,10564,-21.118713
12097,338.882507,34.802776,1.6,1.6,13.8,6098,0,0,0,0,0,0,0,6098,-21.117493
320902,338.919189,23.6075,0.35,0.35,18,1300,0,0,0,0,0,0,0,1300,-21.080811
320260,338.924194,34.266945,0,0,0,0,0.02,0,6400,150,0,0,-1,6400,-21.075806
320259,338.924194,34.266945,0.6,0.2,17,0,0.8,2.5,6258,110,39,6.6,75,6258,-21.075806
320694,338.935425,40.969166,0,0,0,10713,0,0,0,0,0,0,0,10713,-21.064575
321245,338.961273,34.158611,0.45,0.2,18,6369,0.53,2.9,6371,52,8,5.6,75,6371,-21.038727
321819,338.964172,25.022223,0,0,0,12127,0,0,0,0,0,0,0,12127,-21.035828
320261,338.966248,33.945,0.5,0.5,15.1,6599,0,2.3,6736,0,0,0,-1,6599,-21.033752
322538,338.970428,30.186943,0.3,0.2,17.8,0,0,0,3600,0,0,0,78,3600,-21.029572
12098,338.985016,20.322224,1.1,0.9,13.7,5553,4.51,0.9,5555,127,1,43.9,72,5555,-21.014984
12099,338.986664,33.965557,1.7,1.2,14.9,6630,5.1,2.7,6605,62,7,52.7,75,6605,-21.013336
12100,338.993347,33.96611,1.7,1.2,14.4,5774,1.93,2.6,6022,150,5,13.5,75,6022,-21.006653
322777,339.012909,32.538612,0.9,0.8,17,0,2.19,2.5,6603,163,2,15.3,75,6603,-20.987091
12101,339.01416,33.948334,1.9,1,13.8,786,7.89,2.4,775,166,3,57.7,75,775,-20.98584
321530,339.01416,24.402222,0.2,0.12,16.5,0,0.26,0,16062,68,11,0,45,16062,-20.98584
12102,339.014984,33.975277,1.6,1.2,14.8,12091,5.4,0,6602,90,15,0,-1,6602,-20.985016
320695,339.018341,48.148613,0,0,0,12632,0,0,0,0,0,0,0,12632,-20.981659
321820,339.027924,22.623611,0,0,0,11468,0,0,0,0,0,0,0,11468,-20.972076
322751,339.03833,35.590553,0,0,0,0,0.78,2.2,6551,156,7,6.5,75,6551,-20.96167
321336,339.05542,24.583055,0.5,0.25,17.2,0,1.18,2,12740,158,18,10.4,75,12740,-20.94458
320264,339.065399,34.135559,0.4,0.3,17,0,0.12,0,6850,170,40,0,-1,6850,-20.934601
321481,339.067108,29.529444,0.2,0.12,18,0,1.03,2.7,7001,169,47,6.6,75,7001,-20.932892
322708,339.068756,36.029446,0.5,0.2,18.2,0,0.87,1.8,6083,127,4,9.7,75,6083,-20.931244
320266,339.094604,34.54361,0.75,0.3,15.7,8400,0,1.1,6305,0,0,0,72,8400,-20.905396
320267,339.0979,33.992779,0.8,0.6,16.7,6000,2.97,0,5985,158,0,0,-2,5985,-20.9021
321283,339.108337,26.749166,0.3,0.2,16.5,0,1.63,2.1,10102,240,6,11.3,75,10102,-20.891663
321379,339.115845,23.716112,0.4,0.25,16.5,0,0.48,2.3,1410,57,7,6.3,75,1410,-20.884155
12103,339.116669,21.621111,1.7,1,14,7145,5.87,2.1,7148,427,5,11.3,52,7148,-20.883331
321532,339.125824,24.873056,0.3,0.12,18,0,0.77,0,12893,195,20,0,45,12893,-20.874176
321533,339.130005,24.137222,0.35,0.3,18,0,0.37,0,12041,68,11,0,45,12041,-20.869995
12106,339.137085,25.763056,1.1,0.9,14.8,7375,4.68,2.2,7380,248,5,30.6,75,7380,-20.862915
320270,339.139984,34.500832,0.5,0.4,0,8400,0,0,0,0,0,0,0,8400,-20.860016
12109,339.157501,38.835278,1,1,16,5392,0,0,0,0,0,0,0,5392,-20.842499
320272,339.170013,33.948334,0.5,0.4,17.5,6057,0.99,2.3,6069,118,8,8.8,75,6069,-20.829987
322709,339.201263,34.628887,0.2,0.1,18.2,0,0.91,2.5,8115,132,12,7.2,75,8115,-20.798737
322710,339.212921,34.384167,0.25,0.2,17.8,0,1.41,2.9,8206,134,26,9.4,75,8206,-20.787079
322540,339.223328,35.501945,0.5,0.22,17.5,0,1.34,2.1,8512,161,20,11.1,75,8512,-20.776672
322712,339.22876,35.602497,0.3,0.2,17.8,0,1.06,1.9,8463,256,34,7.8,75,8463,-20.77124
12111,339.234192,38.547779,1.8,1.7,13.6,5314,0,0,0,0,0,0,0,5314,-20.765808
12117,339.235413,50.195278,1,0.9,16,9580,0,0,0,0,0,0,0,9580,-20.764587
322486,339.243774,35.46278,0.6,0.5,17.2,0,0.58,2.7,833,59,9,6.2,75,833,-20.756226
321426,339.243774,31.645834,0.15,0.08,19,0,1.22,2.2,8951,197,9,8.7,75,8951,-20.756226
322713,339.24707,36.161114,0.7,0.4,16.5,0,1.43,2.7,8336,235,8,7.8,75,8336,-20.75293
320274,339.249603,22.926945,0.55,0.5,15.7,11514,1.32,1,11511,203,5,8.2,52,11511,-20.750397
12113,339.26709,34.416111,11.4,4,10.4,819,170.52,3.2,813,503,2,99.9,75,813,-20.73291
321246,339.304596,34.085278,0.2,0.1,0,6047,1.2,2.5,6028,194,6,7.6,75,6028,-20.695404
320278,339.307495,38.646667,0.65,0.4,15.6,5078,0,0,0,0,0,0,0,5078,-20.692505
322532,339.307922,35.545555,0.3,0.22,17,0,0.61,2.2,7999,68,17,7.5,75,7999,-20.692078
322543,339.313751,35.581387,0.8,0.6,17.5,0,2.09,1.9,7754,76,2,27.6,75,7754,-20.686249
321826,339.314575,40.495834,0,0,0,17397,0,0,0,0,0,0,0,17397,-20.685425
12116,339.331268,34.447224,1.4,0.6,14.7,6315,0,1,6298,0,0,0,52,6315,-20.668732
321827,339.338318,41.250278,0,0,0,17217,0,0,0,0,0,0,0,17217,-20.661682
320279,339.341248,34.481945,0.8,0.3,15.1,8800,0,0,0,0,0,0,0,8800,-20.658752
12115,339.352081,23.798332,3.6,0.9,12,1207,0,1.6,0,0,0,0,30,1207,-20.647919
12120,339.361237,34.373608,1.2,1,15.7,6900,0.53,2.6,6667,58,13,5.8,75,6667,-20.638763
320280,339.366669,35.526112,0.55,0.25,15.3,8633,0,0,0,0,0,0,0,8633,-20.633331
320281,339.367065,33.922779,0.8,0.3,15.7,6379,1.25,2.7,6381,339,9,5.7,75,6381,-20.632935
322717,339.388763,35.554443,0.5,0.35,18,0,0,0,8000,0,0,0,78,8000,-20.611237
321535,339.409576,24.825001,0.8,0.4,17.5,0,0.94,0,15071,276,9,0,45,15071,-20.590424
320282,339.412079,20.015556,0.9,0.3,15.3,8974,1.1,0.9,8970,449,23,5.8,52,8970,-20.587921
322546,339.41626,34.889725,0.25,0.2,18,0,0,0,8350,0,0,0,78,8350,-20.58374
12121,339.418732,34.846111,1.1,0.5,14.9,6895,0,0,0,0,0,0,0,6895,-20.581268
321536,339.421265,24.424444,0.6,0.4,17.5,0,1.03,0,8782,165,4,0,45,8782,-20.578735
322547,339.428345,35.315834,0.7,0.2,18,0,0,0,8900,0,0,0,78,8900,-20.571655
12125,339.43042,40.317776,1.5,0.3,16,5324,2.09,0,5243,354,0,8.8,47,5243,-20.56958
320283,339.433777,34.409725,0.7,0.5,14.9,6400,0,6,6400,0,0,0,-1,6400,-20.566223
12122,339.445831,23.786388,2.8,0.8,13.1,1313,8.61,2.4,1336,334,2,44,75,1336,-20.554169
320943,339.447083,25.276667,0.8,0.22,16.8,12074,0,0,0,0,0,0,0,12074,-20.552917
321537,339.452087,22.881666,0,0,0,0,0.24,0,11500,63,9,0,45,11500,-20.547913
321482,339.462921,28.60639,0,0,0,0,1.65,2.3,6916,202,3,11.3,75,6916,-20.537079
12123,339.471252,25.191111,1.1,0.1,15.6,4077,3.68,2.2,4083,196,19,26.5,75,4083,-20.528748
12124,339.47168,25.338612,1,0.5,15,12151,0,0,0,0,0,0,0,12151,-20.52832
321247,339.479614,35.403614,0,0,0,7783,0,0,0,0,0,0,0,7783,-20.520386
322714,339.480835,35.941113,0.7,0.5,17,0,2.34,1.8,8253,224,4,19.4,75,8253,-20.519165
321828,339.491669,39.591667,0,0,0,8183,0,0,0,0,0,0,0,8183,-20.508331
321830,339.505005,41.126663,0,0,0,17213,0,0,0,0,0,0,0,17213,-20.494995
321248,339.513336,35.502499,0.4,0.18,17,7750,0,0,0,0,0,0,0,7750,-20.486664
320284,339.518738,24.960556,0.7,0.35,15.6,0,1.34,2.2,12734,342,17,7.3,75,12734,-20.481262
322548,339.522919,32.946114,0.5,0.3,17.8,0,0.48,2.3,8644,58,9,6.1,75,8644,-20.477081
321483,339.546661,28.21139,0.5,0.4,17.2,7396,0.64,2,7359,80,6,8,75,7359,-20.453339
321249,339.552063,35.22361,0,0,0,8204,0,0,0,0,0,0,0,8204,-20.447937
12126,339.554993,35.498611,1.5,1.4,15.3,8070,3.67,2.3,8078,346,8,19,75,8078,-20.445007
321831,339.587494,50.519444,0,0,0,9729,0,0,0,0,0,0,0,9729,-20.412506
320287,339.589996,35.958889,0.7,0.6,15.7,8680,2.85,1.9,8615,217,8,23.1,75,8615,-20.410004
320288,339.604553,35.365833,0.8,0.3,15.4,7857,0,0,0,0,0,0,0,7857,-20.395447
321538,339.609589,24.853889,0.3,0.25,17,0,0.56,0,15323,205,12,0,45,15323,-20.390411
321284,339.614166,25.9175,0.4,0.25,16.5,8628,0.6,2.1,8593,57,22,8.4,75,8593,-20.385834
12127,339.623352,35.329166,1.5,1.5,15,8318,0,0,0,0,0,0,0,8318,-20.376648
321380,339.623749,23.858612,0.1,0.1,0,0,0.51,2.2,1404,51,6,7.3,75,1404,-20.376251
320289,339.625824,35.378056,0.8,0.25,15.7,8104,0,0,0,0,0,0,0,8104,-20.374176
320290,339.626648,34.240555,0.5,0.4,15,6000,0,0,0,0,0,0,0,6000,-20.373352
320697,339.633331,33.174446,0,0,0,8800,0,0,0,0,0,0,0,8800,-20.366669
321250,339.641663,35.39278,0,0,0,7624,0,0,0,0,0,0,0,7624,-20.358337
321539,339.643738,23.186666,0.2,0.12,17,0,0.69,0,8770,154,12,0,45,8770,-20.356262
321251,339.644989,35.427502,0.62,0.28,15.4,8977,0,0,0,0,0,0,0,8977,-20.355011
320624,339.644989,35.34111,0.4,0.4,15,8789,0,0,0,0,0,0,0,8789,-20.355011
322551,339.649994,25.142778,0.7,0.18,17.8,0,0,0,12100,0,0,0,78,12100,-20.350006
321252,339.65625,35.356667,0,0,0,7552,0,0,0,0,0,0,0,7552,-20.34375
321927,339.657074,35.325554,0.3,0.3,16,8489,0,0,0,0,0,0,0,8489,-20.342926
12129,339.657928,34.07111,1,0.8,14.3,7420,7.42,2.5,7464,366,6,34.5,75,7464,-20.342072
322715,339.658752,34.589722,0.6,0.5,17.5,0,0.76,2,8183,141,7,7.2,75,8183,-20.341248
321832,339.662506,39.764446,0,0,0,4861,0,0,0,0,0,0,0,4861,-20.337494
321540,339.662903,23.715279,0,0,0,0,0.42,0,8797,90,14,0,45,8797,-20.337097
320291,339.669556,35.869164,0.8,0.4,15.6,8268,0,0,0,0,0,0,0,8268,-20.330444
321834,339.676239,40.072498,0,0,0,10762,0,0,0,0,0,0,0,10762,-20.323761
321541,339.679993,23.535833,0.5,0.15,17,0,0.69,0,11824,239,8,0,45,11824,-20.320007
12131,339.685425,37.596664,1.1,0.8,15.2,10148,0,0,0,0,0,0,0,10148,-20.314575
12130,339.687073,35.540276,1.2,0.2,15.1,7800,0,0,0,0,0,0,0,7800,-20.312927
