AGCNr,Name,RAdeg_HI,Decdeg_HI,RAdeg_OC,DECdeg_OC,Vhelio,W50,errW50,HIflux,errflux,SNR,RMS,Dist,logMsun,HIcode,useradeg,usedecdeg,wrapradeg
332936,        ,350.96915,27.89278,350.97583,27.88972,6244,150,9,1.14,0.07,9.1,2.3,89.5,9.33,1,350.97583,27.88972,-9.02417
332923,        ,350.96875,28.06722,350.96832,28.06972,9380,266,2,1.93,0.1,11,2.4,129.1,9.88,1,350.96832,28.06972,-9.03168
334485,        ,350.96667,23.25694,350.9671,23.26222,12145,273,6,1.63,0.1,8.4,2.62,168.4,10.04,1,350.9671,23.26222,-9.0329
333283,        ,351.04166,24.28472,351.0379,24.28361,5915,43,3,0.91,0.05,14.7,2.08,84.7,9.19,1,351.0379,24.28361,-8.9621
334487,ADBS    ,351.07333,23.84444,351.07001,23.84306,5894,119,3,1.87,0.06,18.8,2.03,84.4,9.5,1,351.07001,23.84306,-8.92999
333284,        ,351.10541,24.7025,351.10709,24.70139,9585,111,14,1.1,0.06,11.8,1.98,131.9,9.65,1,351.10709,24.70139,-8.89291
330400,476-030 ,351.11584,25.37556,351.10916,25.385,9575,292,24,2.22,0.1,12,2.42,131.8,9.96,1,351.10916,25.385,-8.89084
335349,        ,351.11502,32.93583,351.11584,32.93695,6639,85,8,0.89,0.06,9.2,2.33,90.1,9.23,1,351.11584,32.93695,-8.88416
332924,        ,351.13794,27.85556,351.13666,27.85306,6757,128,4,1.54,0.07,14,2.17,91.6,9.48,1,351.13666,27.85306,-8.86334
12583,476-031 ,351.14664,23.98195,351.14166,23.98639,5063,267,12,3.66,0.1,20.9,2.39,65.8,9.57,1,351.14166,23.98639,-8.85834
333383,        ,351.14835,31.42361,351.14664,31.42194,5496,108,8,0.7,0.06,7,2.15,78.8,9.01,1,351.14664,31.42194,-8.85336
332308,FGC2499 ,351.1525,27.93555,351.15707,27.94056,5799,277,54,1.09,0.09,6.8,2.14,83.1,9.25,1,351.15707,27.94056,-8.84293
333384,        ,351.18918,30.15583,351.19,30.15639,6743,224,10,1.51,0.07,11,2.05,91.5,9.47,1,351.19,30.15639,-8.81
333532,        ,351.19958,29.48944,351.19833,29.49222,12849,177,6,1.08,0.09,6.9,2.6,178.7,9.91,1,351.19833,29.49222,-8.80167
335593,        ,351.20248,32.74472,351.20792,32.73944,4831,148,2,2.5,0.06,23,1.99,69.3,9.45,1,351.20792,32.73944,-8.79208
12587,476-032 ,351.21042,26.64305,351.20792,26.64583,12790,357,7,1.32,0.11,6.7,2.32,177.8,9.99,1,351.20792,26.64583,-8.79208
333533,        ,351.22751,28.68222,351.22583,28.67972,5704,177,6,1.13,0.07,8.6,2.22,81.8,9.25,1,351.22583,28.67972,-8.77417
333385,        ,351.24084,31.3775,351.2496,31.37,5452,236,56,1.06,0.08,6.7,2.3,78.2,9.18,1,351.2496,31.37,-8.7504
333534,        ,351.24374,28.945,351.26001,28.94694,13153,216,40,1.09,0.09,6.9,2.39,183,9.93,1,351.26001,28.94694,-8.73999
330418,497-014 ,351.24414,29.79139,351.24625,29.78972,7698,173,7,3.51,0.09,25.2,2.37,105.1,9.96,1,351.24625,29.78972,-8.75375
333386,        ,351.25458,31.35556,351.26248,31.35,9351,88,5,0.77,0.06,8.6,2.12,128.8,9.48,1,351.26248,31.35,-8.73752
335594,        ,351.2775,33.14806,351.29126,33.13305,6652,73,6,0.61,0.06,6.5,2.42,90.3,9.07,1,351.29126,33.13305,-8.70874
332925,        ,351.28458,25.84361,351.28833,25.84417,6608,143,15,0.92,0.07,8.3,2.07,89.4,9.24,1,351.28833,25.84417,-8.71167
330424,476-033b,351.3204,25.22695,351.31873,25.23222,5103,155,23,3.48,0.08,26.5,2.35,73.2,9.64,1,351.31873,25.23222,-8.68127
330427,497-016 ,351.33664,28.85583,351.34164,28.85806,10334,336,7,1.88,0.11,9.6,2.39,142.7,9.96,1,351.34164,28.85806,-8.65836
333285,        ,351.34375,25.13611,351.34833,25.13778,3418,97,15,0.62,0.06,6,2.31,49.2,8.55,1,351.34833,25.13778,-8.65167
333535,        ,351.3454,28.35472,351.34164,28.35111,7215,70,12,0.6,0.06,6.7,2.36,98.2,9.13,1,351.34164,28.35111,-8.65836
12593,497-017 ,351.3508,32.68278,351.3508,32.6775,4973,213,3,5.2,0.07,44.2,1.8,59.2,9.63,1,351.3508,32.6775,-8.6492
334488,        ,351.36456,23.19889,351.37082,23.20056,11999,169,7,1.08,0.08,7.2,2.56,166.4,9.85,1,351.37082,23.20056,-8.62918
333387,        ,351.37915,31.33278,351.38998,31.33333,16826,129,5,1.02,0.07,8.7,2.28,235.6,10.13,1,351.38998,31.33333,-8.61002
333388,        ,351.42331,30.395,351.43289,30.40306,10179,56,6,0.46,0.04,6.9,1.96,140.6,9.33,1,351.43289,30.40306,-8.56711
330433,476-034 ,351.42542,22.90833,351.42792,22.905,7358,332,8,3.47,0.11,17.1,2.49,100.1,9.91,1,351.42792,22.905,-8.57208
333389,        ,351.46417,29.99389,351.46124,29.99667,7828,169,5,1.2,0.08,8.7,2.36,107,9.51,1,351.46124,29.99667,-8.53876
333286,        ,351.46539,25.63861,351.46539,25.63917,8582,133,43,1.77,0.07,14.6,2.35,117.6,9.76,1,351.46539,25.63917,-8.53461
333390,        ,351.47958,29.87306,351.47458,29.87,6829,197,7,1.13,0.08,8,2.24,92.7,9.36,1,351.47458,29.87,-8.52542
335595,        ,351.47958,33.40694,351.47623,33.40806,5052,123,25,1.45,0.09,8.7,3.34,72.5,9.25,1,351.47623,33.40806,-8.52377
335357,        ,351.48499,34.30278,351.48709,34.30944,13604,93,8,0.91,0.08,7.6,2.76,189.7,9.89,1,351.48709,34.30944,-8.51291
332926,        ,351.49167,27.03278,351.49124,27.04083,6111,137,8,2.03,0.08,17.3,2.23,87.5,9.56,1,351.49124,27.04083,-8.50876
331168,FGC2500 ,351.49084,23.00056,351.49832,22.99944,10956,298,3,1.94,0.1,10.5,2.38,151.5,10.02,1,351.49832,22.99944,-8.50168
331874,        ,351.50247,25.78361,351.50165,25.77944,9613,338,3,3.96,0.1,21.1,2.28,132.3,10.21,1,351.50165,25.77944,-8.49835
330437,497-018 ,351.52417,31.97889,351.52539,31.97917,13444,471,15,2.68,0.13,11.2,2.27,187.3,10.35,1,351.52539,31.97917,-8.47461
333536,        ,351.5304,28.70778,351.52664,28.70333,6508,50,7,0.61,0.05,9.2,2.08,88.1,9.05,1,351.52664,28.70333,-8.47336
330438,476-036 ,351.53415,22.79167,351.5379,22.7875,11037,315,3,2.15,0.11,10.8,2.5,152.6,10.07,1,351.5379,22.7875,-8.4621
332169,        ,351.56873,28.06111,351.56207,28.06055,6841,36,7,0.41,0.04,7.1,2.08,92.8,8.92,1,351.56207,28.06055,-8.43793
333537,        ,351.57291,28.94944,351.57458,28.94583,5040,128,4,1.35,0.06,13.2,2.02,72.3,9.22,1,351.57458,28.94583,-8.42542
330439,IVZw148 ,351.57706,32.94389,351.57458,32.95056,5192,175,7,1.45,0.08,10.3,2.38,74.4,9.28,1,351.57458,32.95056,-8.42542
332164,        ,351.58456,29.25583,351.57083,29.25361,5574,331,75,1.15,0.1,6.2,2.26,79.9,9.24,2,351.57083,29.25361,-8.42917
332897,        ,351.5954,30.66194,351.59497,30.66194,4515,136,2,3.74,0.06,36.4,1.96,64.8,9.57,1,351.59497,30.66194,-8.40503
332927,        ,351.61331,26.81667,351.61166,26.82222,7599,141,1,0.96,0.08,7.5,2.38,103.6,9.39,1,351.61166,26.82222,-8.38834
332929,        ,351.63998,26.92861,351.6304,26.9375,5818,76,12,1.02,0.07,11,2.37,83.3,9.22,1,351.6304,26.9375,-8.3696
330446,476-037 ,351.64249,25.64194,351.64249,25.6425,9065,332,4,2.72,0.11,13.3,2.5,124.5,10,1,351.64249,25.6425,-8.35751
330449,497-019 ,351.64288,32.84417,351.64664,32.84611,5270,191,6,1.98,0.08,14.7,2.18,60.5,9.23,1,351.64664,32.84611,-8.35336
333391,        ,351.65039,30.75167,351.65164,30.75194,5495,245,2,3.37,0.09,20.9,2.3,78.8,9.69,1,351.65164,30.75194,-8.34836
333538,        ,351.65582,29.6925,351.65332,29.68972,6788,189,7,1.57,0.07,12.2,2.09,92.1,9.5,1,351.65332,29.68972,-8.34668
12598,N7664   ,351.66458,25.08417,351.6658,25.08028,3474,333,12,32.21,0.1,169.7,2.32,49.2,10.26,1,351.6658,25.08028,-8.3342
332309,FGC2501 ,351.6933,35.20806,351.70041,35.22583,10087,334,134,1.15,0.1,6.2,2.28,139.5,9.72,2,351.70041,35.22583,-8.29959
330451,476-040a,351.69708,26.60306,351.69501,26.60306,5713,230,3,4.11,0.1,24.7,2.45,140.6,10.28,1,351.69501,26.60306,-8.30499
333539,        ,351.70749,28.20222,351.70416,28.21222,12972,330,6,1.27,0.11,6.7,2.34,180.4,9.99,1,351.70416,28.21222,-8.29584
12599,476-039 ,351.70999,25.68056,351.70001,25.68583,6663,430,47,1.91,0.12,8.8,2.26,90.2,9.56,1,351.70001,25.68583,-8.29999
333650,        ,351.7308,23.20611,351.73334,23.20611,10325,230,4,3.44,0.09,21.9,2.31,142.4,10.22,1,351.73334,23.20611,-8.26666
330456,497-020 ,351.76126,29.11528,351.76251,29.11361,7056,164,8,0.81,0.08,6,2.35,95.9,9.24,2,351.76251,29.11361,-8.23749
332930,        ,351.77127,26.00805,351.76752,26.00167,13104,69,4,0.55,0.06,7,2.12,182.2,9.63,1,351.76752,26.00167,-8.23248
333392,        ,351.78708,30.40417,351.78708,30.405,4521,165,9,2.37,0.07,21.3,1.94,64.9,9.37,1,351.78708,30.405,-8.21292
334489,        ,351.785,22.85945,351.78583,22.85472,10381,183,7,1.12,0.09,6.9,2.68,143.2,9.73,1,351.78583,22.85472,-8.21417
331880,        ,351.87128,23.645,351.87375,23.65028,10118,361,5,1.67,0.11,8.4,2.34,139.5,9.88,1,351.87375,23.65028,-8.12625
335578,        ,351.87668,35.38166,351.86877,35.38277,10161,371,7,1.49,0.11,7.7,2.25,140.5,9.84,1,351.86877,35.38277,-8.13123
330460,497-021a,351.89127,30.0525,351.88211,30.04806,10329,255,48,0.89,0.11,4.8,2.59,142.7,9.63,2,351.88211,30.04806,-8.11789
12603,        ,351.89667,29.84556,351.90167,29.84694,10320,457,7,3.49,0.13,14.1,2.42,142.6,10.22,1,351.90167,29.84694,-8.09833
333540,        ,351.89709,29.41333,351.89792,29.40805,5013,198,12,1.96,0.08,14.9,2.08,71.8,9.38,1,351.89792,29.40805,-8.10208
12607,N7673   ,351.92041,23.58945,351.92252,23.58917,3400,130,3,8.13,0.06,76.3,2.08,50,9.68,1,351.92252,23.58917,-8.07748
12604,476-041 ,351.91544,22.76139,351.91626,22.75889,11092,422,2,3.04,0.11,13.7,2.35,153.4,10.23,1,351.91626,22.75889,-8.08374
332919,        ,351.92917,27.2225,351.92542,27.22389,5079,130,6,0.96,0.07,8.3,2.27,72.8,9.08,1,351.92542,27.22389,-8.07458
333393,        ,351.94333,31.55278,351.94794,31.55139,6258,113,6,0.8,0.06,7.2,2.32,89.6,9.18,1,351.94794,31.55139,-8.05206
332914,        ,351.97379,26.38972,351.97501,26.3925,7980,160,10,1.67,0.07,13.4,2.21,109,9.67,1,351.97501,26.3925,-8.02499
333605,        ,351.97543,28.77695,0,0,3095,17,6,0.34,0.03,7.9,2.1,44.6,8.2,1,351.97543,28.77695,-8.02457
332916,        ,351.99792,26.15417,352.00082,26.16167,8553,59,2,0.74,0.04,10.3,2.07,117.2,9.38,1,352.00082,26.16167,-7.99918
330469,497-023 ,352.00128,32.15778,352.00418,32.1625,5211,352,5,1.85,0.1,9.8,2.24,85.9,9.51,1,352.00418,32.1625,-7.99582
12609,497-022 ,352.00336,31.01417,352.00293,31.01472,5041,211,2,1.77,0.08,13,2.09,72.2,9.34,1,352.00293,31.01472,-7.99707
333541,        ,352.00458,28.82917,352.00711,28.83167,6816,94,5,0.67,0.05,7.7,1.99,92.5,9.13,1,352.00711,28.83167,-7.99289
12610,N7677   ,352.03125,23.53056,352.02585,23.53083,3553,271,3,9.55,0.09,54.8,2.36,48.8,9.73,1,352.02585,23.53083,-7.97415
330470,516-005 ,352.01874,34.86111,352.02127,34.86028,10117,436,3,3.67,0.11,16.8,2.24,139.9,10.23,1,352.02127,34.86028,-7.97873
335492,        ,352.0296,35.03111,352.03207,35.03556,10169,174,8,1.14,0.08,8.4,2.3,140.6,9.73,1,352.03207,35.03556,-7.96793
333542,        ,352.04083,29.22611,352.04126,29.22,6659,256,6,0.95,0.08,6.7,1.98,90.3,9.26,1,352.04126,29.22,-7.95874
12612,FGC2502 ,352.07333,35.31139,352.08334,35.30139,10022,404,35,2.5,0.13,10.2,2.7,138.5,10.05,1,352.08334,35.30139,-7.91666
333287,        ,352.07834,24.34361,352.07544,24.33945,7461,148,23,0.88,0.07,7.4,2.18,101.6,9.33,1,352.07544,24.33945,-7.92456
12614,N7678   ,352.11166,22.41889,352.11624,22.42083,3487,300,3,10.9,0.09,65.9,2.13,44.7,9.71,1,352.11624,22.42083,-7.88376
12615,        ,352.12793,28.7725,352.12292,28.77139,7036,138,7,1.39,0.07,11.7,2.25,95.6,9.48,1,352.12292,28.77139,-7.87708
12617,        ,352.15875,35.42445,352.1629,35.42611,10062,570,64,1.58,0.12,6.1,2.02,139.1,9.86,1,352.1629,35.42611,-7.8371
333288,        ,352.17041,24.08195,352.16708,24.08195,5665,137,8,0.91,0.06,8.4,2.07,81.1,9.15,1,352.16708,24.08195,-7.83292
332917,        ,352.17001,27.74195,352.16833,27.73806,5673,131,13,1.08,0.06,10.7,1.96,81.2,9.22,1,352.16833,27.73806,-7.83167
332940,        ,352.17249,27.29667,352.17084,27.30389,5787,139,7,1.79,0.07,14.8,2.28,82.8,9.46,1,352.17084,27.30389,-7.82916
12619,476-046 ,352.18417,22.23111,352.18753,22.23389,3895,183,3,5.88,0.08,42.7,2.27,55.9,9.64,1,352.18753,22.23389,-7.81247
333543,        ,352.19376,28.35222,352.1954,28.34972,7190,177,3,1.16,0.06,10.2,1.91,97.8,9.42,1,352.1954,28.34972,-7.8046
331191,        ,352.20377,24.86944,352.20251,24.87361,4968,119,22,3.23,0.07,30.5,2.16,71.2,9.59,1,352.20251,24.87361,-7.79749
333394,        ,352.21375,30.01278,352.21085,30.01028,5483,24,11,0.35,0.04,7.4,2.02,78.5,8.71,1,352.21085,30.01028,-7.78915
333395,        ,352.24207,31.40028,352.24335,31.39444,4966,117,6,1.74,0.06,17.4,2.06,71.2,9.32,1,352.24335,31.39444,-7.75665
335580,        ,352.24124,34.635,0,0,7152,22,8,0.58,0.05,10.6,2.48,97.5,9.11,1,352.24124,34.635,-7.75876
12625,497-027 ,352.27628,29.78167,352.2796,29.77444,5291,510,12,1.81,0.11,7.6,2.08,98.6,9.62,1,352.2796,29.77444,-7.7204
12626,476-048 ,352.3154,26.37806,352.31335,26.37917,8022,444,5,7.89,0.11,36.2,2.19,109.6,10.35,1,352.31335,26.37917,-7.68665
333204,        ,352.33545,26.30417,352.33417,26.29472,8099,118,15,1.56,0.06,14.4,2.21,110.7,9.65,1,352.33417,26.29472,-7.66583
333396,        ,352.34003,30.90722,352.33127,30.9025,5308,83,7,0.66,0.05,7.7,2.08,76,8.95,1,352.33127,30.9025,-7.66873
335597,        ,352.36292,32.4225,352.36041,32.41722,13409,230,7,1.38,0.07,10.8,1.89,186.8,10.05,1,352.36041,32.41722,-7.63959
335599,        ,352.38876,32.22611,352.38211,32.2225,13391,234,63,1.92,0.08,13.1,2.13,186.5,10.2,1,352.38211,32.2225,-7.61789
335598,        ,352.38834,32.27333,352.38293,32.27666,5805,89,9,1.03,0.06,9.4,2.57,83.1,9.22,1,352.38293,32.27666,-7.61707
333397,        ,352.39584,32.06833,352.39542,32.07028,5242,176,8,4.42,0.08,34.2,2.17,71.5,9.73,1,352.39542,32.07028,-7.60458
330492,476-049 ,352.41086,23.94639,352.40417,23.94667,9801,245,6,3.15,0.09,19.8,2.27,135,10.13,1,352.40417,23.94667,-7.59583
333544,        ,352.41168,30.16583,352.42377,30.16583,14135,236,46,1.14,0.09,7.4,2.21,197.1,10.02,1,352.42377,30.16583,-7.57623
333398,        ,352.45041,30.26083,352.44711,30.25694,8269,214,15,1.57,0.08,10.7,2.24,113.3,9.68,1,352.44711,30.25694,-7.55289
335600,M+555026,352.45123,33.18195,352.45209,33.17694,5179,158,6,1.46,0.08,10.6,2.43,74.2,9.28,1,352.45209,33.17694,-7.54791
332171,497-028 ,352.46292,32.695,352.46167,32.70222,5215,395,13,1.64,0.1,9.1,2.03,71.5,9.3,1,352.46167,32.70222,-7.53833
332941,        ,352.47415,27.38583,352.4725,27.37944,7142,219,22,1.23,0.09,8,2.32,97.1,9.44,1,352.4725,27.37944,-7.5275
12629,497-030 ,352.47168,32.65445,352.47919,32.64944,5218,389,8,1.62,0.1,9,2.05,84.3,9.43,1,352.47919,32.64944,-7.52081
330496,476-050a,352.47668,23.21028,352.48166,23.20667,10934,235,8,0.9,0.09,5.7,2.31,151.2,9.69,2,352.48166,23.20667,-7.51834
330495,497-029 ,352.48291,32.09611,352.47293,32.08528,4887,361,6,1.19,0.1,6.6,2.13,71.5,9.16,2,352.47293,32.08528,-7.52707
330494,476-051 ,352.48459,24.97222,352.47668,24.9725,9604,365,21,2,0.11,10.1,2.32,132.2,9.92,1,352.47668,24.9725,-7.52332
12631,476-054 ,352.5025,27.08472,352.505,27.08639,9184,446,4,4.12,0.12,17.4,2.36,127.1,10.2,1,352.505,27.08639,-7.495
330500,476-055a,352.54166,25.53361,352.54083,25.53139,5745,200,23,5.24,0.09,37.5,2.2,82.2,9.92,1,352.54083,25.53139,-7.45917
330501,476-056 ,352.56125,22.8175,352.56082,22.82084,10381,370,7,1.29,0.11,6.2,2.4,143.2,9.79,1,352.56082,22.82084,-7.43918
333545,        ,352.57294,29.65194,352.57709,29.65278,9371,105,5,2.29,0.07,21.7,2.29,129,9.95,1,352.57709,29.65278,-7.42291
12636,476-057 ,352.58292,27.135,352.57999,27.13333,7335,231,7,3.09,0.09,18.9,2.41,99.8,9.86,1,352.57999,27.13333,-7.42001
330502,497-031 ,352.58252,32.88334,352.58749,32.88417,5112,157,8,1.07,0.08,7.9,2.39,71.5,9.11,1,352.58749,32.88417,-7.41251
333399,        ,352.5979,29.80528,352.5979,29.80222,5462,179,4,1.22,0.07,9.3,2.2,78.2,9.24,1,352.5979,29.80222,-7.4021
12639,497-032 ,352.61377,30.21611,352.61209,30.22167,4539,132,2,10.83,0.08,87.1,2.41,65,10.03,1,352.61209,30.22167,-7.38791
334490,        ,352.61749,23.20194,352.62418,23.20444,5640,31,2,1.9,0.04,31.9,2.31,80.7,9.46,1,352.62418,23.20444,-7.37582
333289,        ,352.62418,24.61972,352.62708,24.615,9559,127,9,0.88,0.08,7,2.46,131.5,9.55,1,352.62708,24.615,-7.37292
331192,        ,352.62582,26.13583,352.625,26.13222,8041,222,47,1.4,0.09,9.6,2.19,109.9,9.6,1,352.625,26.13222,-7.375
333400,        ,352.67502,29.84333,352.67419,29.84722,5341,166,11,1.09,0.08,8.5,2.23,76.5,9.18,1,352.67419,29.84722,-7.32581
332961,        ,352.68124,26.36611,352.6825,26.38,7865,187,13,0.98,0.08,7,2.28,107.4,9.43,1,352.6825,26.38,-7.3175
332942,        ,352.68665,26.23278,352.68707,26.23639,7885,136,7,2.49,0.07,20.9,2.28,107.7,9.83,1,352.68707,26.23639,-7.31293
335603,        ,352.71167,33.27833,352.71042,33.27389,4999,27,5,0.5,0.04,8.4,2.44,71.6,8.78,1,352.71042,33.27389,-7.28958
333401,        ,352.73373,30.30139,352.73959,30.30055,4494,215,92,1.41,0.09,9.2,2.32,64.4,9.14,1,352.73959,30.30055,-7.26041
332237,KKR78   ,352.7554,22.43889,352.755,22.445,6931,80,4,1.44,0.06,14.4,2.47,93.9,9.48,1,352.755,22.445,-7.245
333546,        ,352.76917,29.75528,352.76416,29.75722,5088,168,6,1.92,0.08,14.2,2.33,72.8,9.38,1,352.76416,29.75722,-7.23584
333290,        ,352.80124,24.87861,352.79208,24.87444,4008,135,19,1.18,0.08,10.1,2.24,57.4,8.96,1,352.79208,24.87444,-7.20792
333547,        ,352.82376,28.28278,352.82166,28.285,5578,121,4,1.48,0.06,13.9,2.14,79.8,9.35,1,352.82166,28.285,-7.17834
333402,        ,352.84082,31.46278,352.83456,31.46917,5066,161,5,0.99,0.07,7.8,2.22,72.5,9.09,1,352.83456,31.46917,-7.16544
12643,        ,352.86917,25.20278,352.86917,25.20333,7004,210,16,2.97,0.07,23,1.99,95.1,9.8,1,352.86917,25.20333,-7.13083
12644,497-033 ,352.87167,29.18889,352.86542,29.18833,5495,182,9,4.24,0.08,31.4,2.23,42.3,9.25,1,352.86542,29.18833,-7.13458
12645,497-034 ,352.87625,32.47861,352.87042,32.48139,5167,251,7,2.06,0.07,16.5,1.77,44.9,8.99,1,352.87042,32.48139,-7.12958
12646,476-058 ,352.91333,25.94389,352.9129,25.945,8031,166,20,3.21,0.08,23,2.41,109.8,9.96,1,352.9129,25.945,-7.0871
333291,spit98  ,352.91916,24.03555,352.91083,24.03555,3996,58,11,0.65,0.05,8.4,2.26,57.3,8.7,1,352.91083,24.03555,-7.08917
331194,        ,352.93042,25.8675,352.92831,25.87167,6768,173,24,1.14,0.08,9.1,2.15,91.7,9.35,1,352.92831,25.87167,-7.07169
333548,        ,352.9346,29.52306,352.93707,29.52167,5476,112,8,0.73,0.06,6.5,2.34,78.4,9.02,1,352.93707,29.52167,-7.06293
330514,476-059 ,352.94165,27.31611,352.92749,27.31917,12702,417,12,1.35,0.13,5.7,2.52,176.5,10,2,352.92749,27.31917,-7.07251
332943,        ,352.98874,26.31556,352.99042,26.32778,9397,170,0,0.82,0.08,6,2.37,129.3,9.51,1,352.99042,26.32778,-7.00958
332944,        ,352.99582,26.815,352.98166,26.82,14796,274,6,1.4,0.1,7.7,2.45,206.4,10.15,1,352.98166,26.82,-7.01834
334492,        ,352.99207,22.58583,352.98792,22.58445,10138,109,8,0.74,0.07,6.2,2.56,139.8,9.53,1,352.98792,22.58445,-7.01208
334493,        ,353.00333,23.71028,353.0054,23.71417,6952,63,6,0.69,0.05,7.9,2.43,94.3,9.16,1,353.0054,23.71417,-6.9946
12650,497-035 ,353.01205,32.42028,353.01041,32.42195,5076,298,5,3.27,0.08,21.7,1.95,64.9,9.51,1,353.01041,32.42195,-6.98959
330519,476-061 ,353.01874,23.55833,353.00916,23.5575,6988,247,3,2.43,0.08,15.7,2.2,94.8,9.71,1,353.00916,23.5575,-6.99084
330517,MK 930A ,353.01956,28.95583,352.99414,28.94722,5478,91,27,2.86,0.06,27.5,2.42,77.3,9.6,1,352.99414,28.94722,-7.00586
332174,        ,353.02124,25.47695,353.02374,25.47833,3711,179,11,2.8,0.09,17.7,2.64,53.2,9.27,1,353.02374,25.47833,-6.97626
331198,        ,353.03583,28.96056,353.04626,28.95889,5512,163,47,1.46,0.06,11.2,2.26,78.9,9.33,1,353.04626,28.95889,-6.95374
12651,M+651007,353.04913,35.38611,353.04456,35.38722,6490,263,4,4.93,0.08,34,2,88.1,9.95,1,353.04456,35.38722,-6.95544
333292,        ,353.065,25.14083,353.0596,25.14556,4103,107,11,1.12,0.06,10.8,2.23,58.8,8.96,1,353.0596,25.14556,-6.9404
330523,476-063 ,353.10333,23.50805,353.0975,23.51167,11659,215,10,0.88,0.09,5.7,2.36,161.5,9.73,2,353.0975,23.51167,-6.9025
335493,        ,353.0954,34.89861,353.08292,34.91889,6448,86,5,0.85,0.06,8.6,2.37,87.5,9.19,1,353.08292,34.91889,-6.91708
12655,476-064 ,353.11914,23.93694,353.12125,23.93083,5099,412,4,3.4,0.11,15.6,2.36,72.9,9.63,1,353.12125,23.93083,-6.87875
333549,        ,353.13541,29.66639,353.14291,29.66778,3813,32,3,0.86,0.05,15.5,2.13,54.6,8.78,1,353.14291,29.66778,-6.85709
333403,        ,353.13876,32.12333,353.13705,32.12139,10302,107,18,0.81,0.06,8.6,2.05,142.4,9.59,1,353.13705,32.12139,-6.86295
12658,        ,353.19125,31.11167,353.18707,31.11333,9502,148,4,2.01,0.07,15.9,2.31,130.9,9.91,1,353.18707,31.11333,-6.81293
333293,        ,353.19708,25.29722,353.19583,25.30444,4082,79,19,0.93,0.04,14.5,1.6,58.5,8.87,1,353.19583,25.30444,-6.80417
335494,        ,353.19916,35.19167,353.18085,35.21528,6522,81,4,1.28,0.05,15.8,2.01,88.5,9.37,1,353.18085,35.21528,-6.81915
335604,        ,353.24292,32.25945,353.24249,32.25834,5085,44,3,0.94,0.05,12.8,2.42,72.8,9.07,1,353.24249,32.25834,-6.75751
332312,FGC2513 ,353.29291,28.74389,353.30206,28.74583,6850,216,42,1.47,0.09,10.1,2.2,93,9.48,1,353.30206,28.74583,-6.69794
330532,476-066 ,353.30457,26.87444,353.30331,26.87111,3691,132,1,7.49,0.08,58.2,2.5,52.9,9.69,1,353.30331,26.87111,-6.69669
330530,476-065 ,353.30542,25.65361,353.29999,25.65333,7095,147,27,0.82,0.08,6.5,2.32,96.4,9.25,1,353.29999,25.65333,-6.70001
333294,        ,353.31915,24.37472,353.3204,24.37889,5710,75,19,1,0.07,11.3,2.26,81.6,9.2,1,353.3204,24.37889,-6.6796
333404,        ,353.32291,30.8375,353.32123,30.84056,9527,89,12,1.84,0.07,17.9,2.43,131.3,9.87,1,353.32123,30.84056,-6.67877
330537,476-067 ,353.35956,25.65306,353.35834,25.65,3718,136,15,4.2,0.07,33.8,2.37,34.5,9.07,1,353.35834,25.65,-6.64166
333405,        ,353.3833,30.21611,353.3829,30.21972,3762,102,8,0.7,0.06,6.9,2.25,53.9,8.68,1,353.3829,30.21972,-6.6171
12663,M+455027,353.38623,24.01861,353.38083,24.01972,11515,43,2,2.95,0.05,43.7,2.26,159.5,10.25,1,353.38083,24.01972,-6.61917
333550,        ,353.38916,29.30472,353.38748,29.31278,7002,196,4,1.33,0.07,10.1,2.09,95.2,9.45,1,353.38748,29.31278,-6.61252
333295,        ,353.40375,24.62306,353.40082,24.62972,7055,141,25,1.05,0.07,9.3,2.12,95.8,9.36,1,353.40082,24.62972,-6.59918
332945,        ,353.40247,26.23472,353.40704,26.24056,3687,72,3,0.73,0.05,9.3,2.08,52.8,8.68,1,353.40704,26.24056,-6.59296
335390,        ,353.39957,33.48722,353.39874,33.48972,4946,122,10,1.43,0.12,7.5,3.82,70.8,9.23,1,353.39874,33.48972,-6.60126
332946,        ,353.4075,27.46139,353.405,27.45333,7576,74,8,0.71,0.06,8.7,2.12,103.3,9.25,1,353.405,27.45333,-6.595
12665,497-038a,353.41415,30.03861,353.41165,30.03861,5364,234,3,5.41,0.09,35.1,2.25,76.7,9.88,1,353.41165,30.03861,-6.58835
12666,497-039 ,353.42166,32.38472,353.42126,32.38361,4988,279,2,4.93,0.08,33.7,1.96,71.3,9.77,1,353.42126,32.38361,-6.57874
331201,        ,353.42499,27.31667,353.41833,27.31639,9169,217,4,1.42,0.09,9.5,2.27,126.1,9.73,1,353.41833,27.31639,-6.58167
331202,        ,353.44,28.98111,353.43872,28.97833,5555,283,5,1.31,0.09,8.1,2.13,79.4,9.29,1,353.43872,28.97833,-6.56128
330542,476-068 ,353.4454,25.78194,353.43832,25.78611,8109,198,10,2.92,0.08,21,2.2,110.9,9.93,1,353.43832,25.78611,-6.56168
